Dataset,Generator,RegressionModel,Metric,EvaluationType,Mean,Std,Count,CI_Low,CI_High
10. Metro interstate,CopulaGAN,Lasso,RMSE,TRTR,2017.773273268441,2.273736754432321e-13,2,2017.7732732684408,2017.7732732684412
10. Metro interstate,CopulaGAN,Lasso,RMSE,TSTR,2047.060673029176,2.273736754432321e-13,2,2047.0606730291759,2047.0606730291763
10. Metro interstate,CopulaGAN,Linear Regression,MAE,TRTR,1768.200304267411,2.273736754432321e-13,2,1768.2003042674107,1768.2003042674112
10. Metro interstate,CopulaGAN,Linear Regression,MAE,TSTR,1854.999161510146,2.273736754432321e-13,2,1854.9991615101458,1854.9991615101462
10. Metro interstate,CopulaGAN,Linear Regression,MSE,TRTR,4072730.592219864,4.656612873077393e-10,2,4072730.5922198636,4072730.5922198645
10. Metro interstate,CopulaGAN,Linear Regression,MSE,TSTR,4190461.892008069,0.0,2,4190461.892008069,4190461.892008069
10. Metro interstate,CopulaGAN,Linear Regression,R2,TRTR,0.02182671789900648,0.0,2,0.02182671789900648,0.02182671789900648
10. Metro interstate,CopulaGAN,Linear Regression,R2,TSTR,-0.006449547695343671,0.0,2,-0.006449547695343671,-0.006449547695343671
10. Metro interstate,CopulaGAN,Linear Regression,RMSE,TRTR,2018.100738868073,2.273736754432321e-13,2,2018.1007388680728,2018.1007388680732
10. Metro interstate,CopulaGAN,Linear Regression,RMSE,TSTR,2047.061770442716,0.0,2,2047.061770442716,2047.061770442716
10. Metro interstate,CopulaGAN,Random Forest,MAE,TRTR,1930.999919964286,13.20270044363371,2,1921.5552770242373,1940.4445629043346
10. Metro interstate,CopulaGAN,Random Forest,MAE,TSTR,1871.55673,19.58507067567276,2,1857.5464144378877,1885.5670455621123
10. Metro interstate,CopulaGAN,Random Forest,MSE,TRTR,5139450.179547728,52391.96224180777,2,5101971.22753977,5176929.131555686
10. Metro interstate,CopulaGAN,Random Forest,MSE,TSTR,4327176.899308001,81919.72925848683,2,4268575.055246247,4385778.743369754
10. Metro interstate,CopulaGAN,Random Forest,R2,TRTR,-0.2343740241317063,0.01258330658052369,2,-0.24337557939425244,-0.22537246886916015
10. Metro interstate,CopulaGAN,Random Forest,R2,TSTR,-0.03928524953589798,0.01967517581218711,2,-0.05336002242968077,-0.025210476642115186
10. Metro interstate,CopulaGAN,Random Forest,RMSE,TRTR,2267.006227835382,11.53006952796923,2,2258.758112972024,2275.2543426987404
10. Metro interstate,CopulaGAN,Random Forest,RMSE,TSTR,2080.094374279025,19.60340278503526,2,2066.070944715879,2094.1178038421713
10. Metro interstate,CopulaGAN,Ridge,MAE,TRTR,1766.217034481751,0.0,2,1766.217034481751,1766.217034481751
10. Metro interstate,CopulaGAN,Ridge,MAE,TSTR,1854.882538522422,2.273736754432321e-13,2,1854.8825385224218,1854.8825385224222
10. Metro interstate,CopulaGAN,Ridge,MSE,TRTR,3974046.168202341,0.0,2,3974046.168202341,3974046.168202341
10. Metro interstate,CopulaGAN,Ridge,MSE,TSTR,4189384.56312651,4.656612873077393e-10,2,4189384.5631265095,4189384.5631265105
10. Metro interstate,CopulaGAN,Ridge,R2,TRTR,0.04552837572971813,0.0,2,0.04552837572971813,0.04552837572971813
10. Metro interstate,CopulaGAN,Ridge,R2,TSTR,-0.006190798852493629,0.0,2,-0.006190798852493629,-0.006190798852493629
10. Metro interstate,CopulaGAN,Ridge,RMSE,TRTR,1993.500982744262,2.273736754432321e-13,2,1993.5009827442618,1993.5009827442623
10. Metro interstate,CopulaGAN,Ridge,RMSE,TSTR,2046.798613231528,2.273736754432321e-13,2,2046.7986132315277,2046.7986132315282
10. Metro interstate,CopulaGAN,SVR_RBF,MAE,TRTR,1880.780361142787,2.273736754432321e-13,2,1880.7803611427867,1880.7803611427871
10. Metro interstate,CopulaGAN,SVR_RBF,MAE,TSTR,1859.519950312607,4.547473508864641e-13,2,1859.5199503126069,1859.5199503126073
10. Metro interstate,CopulaGAN,SVR_RBF,MSE,TRTR,4346479.043141305,0.0,2,4346479.043141305,4346479.043141305
10. Metro interstate,CopulaGAN,SVR_RBF,MSE,TSTR,4171262.226696822,9.313225746154785e-10,2,4171262.2266968214,4171262.2266968223
10. Metro interstate,CopulaGAN,SVR_RBF,R2,TRTR,-0.04392116663315893,0.0,2,-0.04392116663315893,-0.04392116663315893
10. Metro interstate,CopulaGAN,SVR_RBF,R2,TSTR,-0.001838243508266224,0.0,2,-0.001838243508266224,-0.001838243508266224
10. Metro interstate,CopulaGAN,SVR_RBF,RMSE,TRTR,2084.821105788529,4.547473508864641e-13,2,2084.8211057885287,2084.8211057885296
10. Metro interstate,CopulaGAN,SVR_RBF,RMSE,TSTR,2042.366819818816,2.273736754432321e-13,2,2042.3668198188159,2042.3668198188163
10. Metro interstate,GaussianCopula,Decision Tree,MAE,TRTR,2310.0295,15.72897778782836,2,2298.7776671153397,2321.2813328846605
10. Metro interstate,GaussianCopula,Decision Tree,MAE,TSTR,2691.5265,51.13553480946495,2,2654.946342032642,2728.106657967358
10. Metro interstate,GaussianCopula,Decision Tree,MSE,TRTR,8208006.922500001,59934.21790229055,2,8165132.565818587,8250881.279181415
10. Metro interstate,GaussianCopula,Decision Tree,MSE,TSTR,10781362.3495,333092.9587834218,2,10543082.00109819,11019642.697901811
10. Metro interstate,GaussianCopula,Decision Tree,R2,TRTR,-0.9713685668840988,0.01439477748605155,2,-0.9816659703689112,-0.9610711633992863
10. Metro interstate,GaussianCopula,Decision Tree,R2,TSTR,-1.589427499839197,0.08000102765459843,2,-1.6466567874580782,-1.532198212220316
10. Metro interstate,GaussianCopula,Decision Tree,RMSE,TRTR,2864.942789556814,10.47545065489349,2,2857.449103587496,2872.436475526132
10. Metro interstate,GaussianCopula,Decision Tree,RMSE,TSTR,3283.101747386071,51.04180453830022,2,3246.588640015491,3319.6148547566513
10. Metro interstate,GaussianCopula,ElasticNet,MAE,TRTR,1758.370734499451,2.273736754432321e-13,2,1758.3707344994507,1758.3707344994511
10. Metro interstate,GaussianCopula,ElasticNet,MAE,TSTR,1845.751208284092,2.273736754432321e-13,2,1845.7512082840917,1845.7512082840922
10. Metro interstate,GaussianCopula,ElasticNet,MSE,TRTR,3965376.037678151,4.656612873077393e-10,2,3965376.0376781505,3965376.0376781514
10. Metro interstate,GaussianCopula,ElasticNet,MSE,TSTR,4533206.089124689,0.0,2,4533206.089124689,4533206.089124689
10. Metro interstate,GaussianCopula,ElasticNet,R2,TRTR,0.04761073542404515,0.0,2,0.04761073542404515,0.04761073542404515
10. Metro interstate,GaussianCopula,ElasticNet,R2,TSTR,-0.08876857386787962,0.0,2,-0.08876857386787962,-0.08876857386787962
10. Metro interstate,GaussianCopula,ElasticNet,RMSE,TRTR,1991.325196365011,2.273736754432321e-13,2,1991.3251963650107,1991.3251963650112
10. Metro interstate,GaussianCopula,ElasticNet,RMSE,TSTR,2129.132708199442,0.0,2,2129.132708199442,2129.132708199442
10. Metro interstate,GaussianCopula,Extra Trees,MAE,TRTR,2061.444175,5.576672910089378,2,2057.4548635213296,2065.4334864786706
10. Metro interstate,GaussianCopula,Extra Trees,MAE,TSTR,2154.423855,12.79754122588501,2,2145.2690455043926,2163.5786644956074
10. Metro interstate,GaussianCopula,Extra Trees,MSE,TRTR,6416983.235944,30384.24166944314,2,6395247.658832545,6438718.813055455
10. Metro interstate,GaussianCopula,Extra Trees,MSE,TSTR,6363516.076135449,98376.23353523812,2,6293141.958090895,6433890.194180003
10. Metro interstate,GaussianCopula,Extra Trees,R2,TRTR,-0.5412071608864082,0.007297574127472355,2,-0.5464275309354574,-0.535986790837359
10. Metro interstate,GaussianCopula,Extra Trees,R2,TSTR,-0.5283656173542982,0.02362763778721919,2,-0.5452678112175765,-0.5114634234910199
10. Metro interstate,GaussianCopula,Extra Trees,RMSE,TRTR,2533.169405018528,6.000118505373926,2,2528.8771788089603,2537.4616312280955
10. Metro interstate,GaussianCopula,Extra Trees,RMSE,TSTR,2522.525605559065,19.51013670692929,2,2508.568894528986,2536.4823165891435
10. Metro interstate,GaussianCopula,Gradient Boosting,MAE,TRTR,1763.437489811155,0.6369617895430053,2,1762.9818347961548,1763.8931448261553
10. Metro interstate,GaussianCopula,Gradient Boosting,MAE,TSTR,1944.165981351261,2.638362597782717,2,1942.2786104464358,1946.0533522560863
10. Metro interstate,GaussianCopula,Gradient Boosting,MSE,TRTR,4053008.861264782,4338.1754980025,2,4049905.5174628966,4056112.2050666674
10. Metro interstate,GaussianCopula,Gradient Boosting,MSE,TSTR,4973809.135273915,11741.92336613945,2,4965409.469304361,4982208.801243468
10. Metro interstate,GaussianCopula,Gradient Boosting,R2,TRTR,0.02656340987021049,0.001041926852052933,2,0.025818060301059733,0.027308759439361247
10. Metro interstate,GaussianCopula,Gradient Boosting,R2,TSTR,-0.1945909743425872,0.002820131471297429,2,-0.1966083748663749,-0.19257357381879953
10. Metro interstate,GaussianCopula,Gradient Boosting,RMSE,TRTR,2013.208310339395,1.077239612232584,2,2012.4376995433802,2013.9789211354098
10. Metro interstate,GaussianCopula,Gradient Boosting,RMSE,TSTR,2230.202280567727,2.631164081294086,2,2228.320059171385,2232.084501964069
10. Metro interstate,GaussianCopula,KNN,MAE,TRTR,1939.979,2.273736754432321e-13,2,1939.9789999999998,1939.9790000000003
10. Metro interstate,GaussianCopula,KNN,MAE,TSTR,1906.944,0.0,2,1906.944,1906.944
10. Metro interstate,GaussianCopula,KNN,MSE,TRTR,4893854.9594,9.313225746154785e-10,2,4893854.959399999,4893854.959400001
10. Metro interstate,GaussianCopula,KNN,MSE,TSTR,4881116.057999999,0.0,2,4881116.057999999,4881116.057999999
10. Metro interstate,GaussianCopula,KNN,R2,TRTR,-0.1753878778299749,0.0,2,-0.1753878778299749,-0.1753878778299749
10. Metro interstate,GaussianCopula,KNN,R2,TSTR,-0.1723282958835031,0.0,2,-0.1723282958835031,-0.1723282958835031
10. Metro interstate,GaussianCopula,KNN,RMSE,TRTR,2212.205903481862,4.547473508864641e-13,2,2212.2059034818617,2212.2059034818626
10. Metro interstate,GaussianCopula,KNN,RMSE,TSTR,2209.324796855365,0.0,2,2209.324796855365,2209.324796855365
10. Metro interstate,GaussianCopula,Lasso,MAE,TRTR,1768.235888101171,0.0,2,1768.235888101171,1768.235888101171
10. Metro interstate,GaussianCopula,Lasso,MAE,TSTR,1849.257187320037,0.0,2,1849.257187320037,1849.257187320037
10. Metro interstate,GaussianCopula,Lasso,MSE,TRTR,4071408.98231644,0.0,2,4071408.98231644,4071408.98231644
10. Metro interstate,GaussianCopula,Lasso,MSE,TSTR,4557195.649484314,0.0,2,4557195.649484314,4557195.649484314
10. Metro interstate,GaussianCopula,Lasso,R2,TRTR,0.02214413724890374,0.0,2,0.02214413724890374,0.02214413724890374
10. Metro interstate,GaussianCopula,Lasso,R2,TSTR,-0.0945302972281139,0.0,2,-0.0945302972281139,-0.0945302972281139
10. Metro interstate,GaussianCopula,Lasso,RMSE,TRTR,2017.773273268441,2.273736754432321e-13,2,2017.7732732684408,2017.7732732684412
10. Metro interstate,GaussianCopula,Lasso,RMSE,TSTR,2134.758920694399,0.0,2,2134.758920694399,2134.758920694399
10. Metro interstate,GaussianCopula,Linear Regression,MAE,TRTR,1768.200304267411,2.273736754432321e-13,2,1768.2003042674107,1768.2003042674112
10. Metro interstate,GaussianCopula,Linear Regression,MAE,TSTR,1849.262895136304,0.0,2,1849.262895136304,1849.262895136304
10. Metro interstate,GaussianCopula,Linear Regression,MSE,TRTR,4072730.592219864,4.656612873077393e-10,2,4072730.5922198636,4072730.5922198645
10. Metro interstate,GaussianCopula,Linear Regression,MSE,TSTR,4557238.101889962,0.0,2,4557238.101889962,4557238.101889962
10. Metro interstate,GaussianCopula,Linear Regression,R2,TRTR,0.02182671789900648,0.0,2,0.02182671789900648,0.02182671789900648
10. Metro interstate,GaussianCopula,Linear Regression,R2,TSTR,-0.0945404932889693,0.0,2,-0.0945404932889693,-0.0945404932889693
10. Metro interstate,GaussianCopula,Linear Regression,RMSE,TRTR,2018.100738868073,2.273736754432321e-13,2,2018.1007388680728,2018.1007388680732
10. Metro interstate,GaussianCopula,Linear Regression,RMSE,TSTR,2134.768863809374,4.547473508864641e-13,2,2134.7688638093737,2134.7688638093746
10. Metro interstate,GaussianCopula,Random Forest,MAE,TRTR,1930.999919964286,13.20270044363371,2,1921.5552770242373,1940.4445629043346
10. Metro interstate,GaussianCopula,Random Forest,MAE,TSTR,1978.43606,28.89926123468204,2,1957.762773897809,1999.109346102191
10. Metro interstate,GaussianCopula,Random Forest,MSE,TRTR,5139450.179547728,52391.96224180777,2,5101971.22753977,5176929.131555686
10. Metro interstate,GaussianCopula,Random Forest,MSE,TSTR,5337382.893956901,167215.7398448905,2,5217763.959668908,5457001.828244893
10. Metro interstate,GaussianCopula,Random Forest,R2,TRTR,-0.2343740241317063,0.01258330658052369,2,-0.24337557939425244,-0.22537246886916015
10. Metro interstate,GaussianCopula,Random Forest,R2,TSTR,-0.2819127671211485,0.04016125431313394,2,-0.31064239774720287,-0.2531831364950941
10. Metro interstate,GaussianCopula,Random Forest,RMSE,TRTR,2267.006227835382,11.53006952796923,2,2258.758112972024,2275.2543426987404
10. Metro interstate,GaussianCopula,Random Forest,RMSE,TSTR,2309.990647786919,36.41567099299878,2,2283.940446055878,2336.04084951796
10. Metro interstate,GaussianCopula,Ridge,MAE,TRTR,1766.217034481751,0.0,2,1766.217034481751,1766.217034481751
10. Metro interstate,GaussianCopula,Ridge,MAE,TSTR,1843.100133662358,0.0,2,1843.100133662358,1843.100133662358
10. Metro interstate,GaussianCopula,Ridge,MSE,TRTR,3974046.168202341,0.0,2,3974046.168202341,3974046.168202341
10. Metro interstate,GaussianCopula,Ridge,MSE,TSTR,4513808.386960047,9.313225746154785e-10,2,4513808.386960046,4513808.386960048
10. Metro interstate,GaussianCopula,Ridge,R2,TRTR,0.04552837572971813,0.0,2,0.04552837572971813,0.04552837572971813
10. Metro interstate,GaussianCopula,Ridge,R2,TSTR,-0.08410970592609868,0.0,2,-0.08410970592609868,-0.08410970592609868
10. Metro interstate,GaussianCopula,Ridge,RMSE,TRTR,1993.500982744262,2.273736754432321e-13,2,1993.5009827442618,1993.5009827442623
10. Metro interstate,GaussianCopula,Ridge,RMSE,TSTR,2124.572518639937,4.547473508864641e-13,2,2124.5725186399363,2124.5725186399372
10. Metro interstate,GaussianCopula,SVR_RBF,MAE,TRTR,1880.780361142787,2.273736754432321e-13,2,1880.7803611427867,1880.7803611427871
10. Metro interstate,GaussianCopula,SVR_RBF,MAE,TSTR,1871.707585401701,2.273736754432321e-13,2,1871.7075854017007,1871.7075854017012
10. Metro interstate,GaussianCopula,SVR_RBF,MSE,TRTR,4346479.043141305,0.0,2,4346479.043141305,4346479.043141305
10. Metro interstate,GaussianCopula,SVR_RBF,MSE,TSTR,4272442.109865522,0.0,2,4272442.109865522,4272442.109865522
10. Metro interstate,GaussianCopula,SVR_RBF,R2,TRTR,-0.04392116663315893,0.0,2,-0.04392116663315893,-0.04392116663315893
10. Metro interstate,GaussianCopula,SVR_RBF,R2,TSTR,-0.02613925143419848,0.0,2,-0.02613925143419848,-0.02613925143419848
10. Metro interstate,GaussianCopula,SVR_RBF,RMSE,TRTR,2084.821105788529,4.547473508864641e-13,2,2084.8211057885287,2084.8211057885296
10. Metro interstate,GaussianCopula,SVR_RBF,RMSE,TSTR,2066.988657410951,4.547473508864641e-13,2,2066.9886574109505,2066.9886574109514
10. Metro interstate,TVAE,Decision Tree,MAE,TRTR,2310.0295,15.72897778782836,2,2298.7776671153397,2321.2813328846605
10. Metro interstate,TVAE,Decision Tree,MAE,TSTR,2186.1515,18.31507044076001,2,2173.0496878765393,2199.2533121234605
10. Metro interstate,TVAE,Decision Tree,MSE,TRTR,8208006.922500001,59934.21790229055,2,8165132.565818587,8250881.279181415
10. Metro interstate,TVAE,Decision Tree,MSE,TSTR,7428284.8545,87642.55141222573,2,7365589.150088826,7490980.558911175
10. Metro interstate,TVAE,Decision Tree,R2,TRTR,-0.9713685668840988,0.01439477748605155,2,-0.9816659703689112,-0.9610711633992863
10. Metro interstate,TVAE,Decision Tree,R2,TSTR,-0.7840978213456814,0.02104966194679594,2,-0.7991558423880418,-0.769039800303321
10. Metro interstate,TVAE,Decision Tree,RMSE,TRTR,2864.942789556814,10.47545065489349,2,2857.449103587496,2872.436475526132
10. Metro interstate,TVAE,Decision Tree,RMSE,TSTR,2725.44061033065,16.07277388927089,2,2713.942840530571,2736.938380130729
10. Metro interstate,TVAE,ElasticNet,MAE,TRTR,1758.370734499451,2.273736754432321e-13,2,1758.3707344994507,1758.3707344994511
10. Metro interstate,TVAE,ElasticNet,MAE,TSTR,1966.521404561189,2.273736754432321e-13,2,1966.5214045611888,1966.5214045611892
10. Metro interstate,TVAE,ElasticNet,MSE,TRTR,3965376.037678151,4.656612873077393e-10,2,3965376.0376781505,3965376.0376781514
10. Metro interstate,TVAE,ElasticNet,MSE,TSTR,5317313.052549241,9.313225746154785e-10,2,5317313.05254924,5317313.052549242
10. Metro interstate,TVAE,ElasticNet,R2,TRTR,0.04761073542404515,0.0,2,0.04761073542404515,0.04761073542404515
10. Metro interstate,TVAE,ElasticNet,R2,TSTR,-0.2770924672764991,5.551115123125783e-17,2,-0.27709246727649917,-0.27709246727649905
10. Metro interstate,TVAE,ElasticNet,RMSE,TRTR,1991.325196365011,2.273736754432321e-13,2,1991.3251963650107,1991.3251963650112
10. Metro interstate,TVAE,ElasticNet,RMSE,TSTR,2305.929975638731,4.547473508864641e-13,2,2305.9299756387304,2305.9299756387313
10. Metro interstate,TVAE,Extra Trees,MAE,TRTR,2061.444175,5.576672910089378,2,2057.4548635213296,2065.4334864786706
10. Metro interstate,TVAE,Extra Trees,MAE,TSTR,2050.01394,7.307107889986366,2,2044.7867499080962,2055.2411300919034
10. Metro interstate,TVAE,Extra Trees,MSE,TRTR,6416983.235944,30384.24166944314,2,6395247.658832545,6438718.813055455
10. Metro interstate,TVAE,Extra Trees,MSE,TSTR,6221424.7359294,54874.35144307129,2,6182169.989662968,6260679.482195832
10. Metro interstate,TVAE,Extra Trees,R2,TRTR,-0.5412071608864082,0.007297574127472355,2,-0.5464275309354574,-0.535986790837359
10. Metro interstate,TVAE,Extra Trees,R2,TSTR,-0.4942386478776052,0.01317951758379769,2,-0.5036667067987697,-0.48481058895644075
10. Metro interstate,TVAE,Extra Trees,RMSE,TRTR,2533.169405018528,6.000118505373926,2,2528.8771788089603,2537.4616312280955
10. Metro interstate,TVAE,Extra Trees,RMSE,TSTR,2494.254186571053,10.99039135680784,2,2486.3921342144463,2502.11623892766
10. Metro interstate,TVAE,Gradient Boosting,MAE,TRTR,1763.437489811155,0.6369617895430053,2,1762.9818347961548,1763.8931448261553
10. Metro interstate,TVAE,Gradient Boosting,MAE,TSTR,2059.870776103558,8.37091947464721,2,2053.882581047897,2065.858971159219
10. Metro interstate,TVAE,Gradient Boosting,MSE,TRTR,4053008.861264782,4338.1754980025,2,4049905.5174628966,4056112.2050666674
10. Metro interstate,TVAE,Gradient Boosting,MSE,TSTR,6171554.336721648,56550.25237385811,2,6131100.723150626,6212007.950292671
10. Metro interstate,TVAE,Gradient Boosting,R2,TRTR,0.02656340987021049,0.001041926852052933,2,0.025818060301059733,0.027308759439361247
10. Metro interstate,TVAE,Gradient Boosting,R2,TSTR,-0.4822609609257796,0.01358202923459913,2,-0.4919769593360856,-0.47254496251547357
10. Metro interstate,TVAE,Gradient Boosting,RMSE,TRTR,2013.208310339395,1.077239612232584,2,2012.4376995433802,2013.9789211354098
10. Metro interstate,TVAE,Gradient Boosting,RMSE,TSTR,2484.235245791985,11.38333371573382,2,2476.092099405265,2492.3783921787053
10. Metro interstate,TVAE,KNN,MAE,TRTR,1939.979,2.273736754432321e-13,2,1939.9789999999998,1939.9790000000003
10. Metro interstate,TVAE,KNN,MAE,TSTR,2102.099000000001,4.547473508864641e-13,2,2102.0990000000006,2102.0990000000015
10. Metro interstate,TVAE,KNN,MSE,TRTR,4893854.9594,9.313225746154785e-10,2,4893854.959399999,4893854.959400001
10. Metro interstate,TVAE,KNN,MSE,TSTR,6444551.384199999,0.0,2,6444551.384199999,6444551.384199999
10. Metro interstate,TVAE,KNN,R2,TRTR,-0.1753878778299749,0.0,2,-0.1753878778299749,-0.1753878778299749
10. Metro interstate,TVAE,KNN,R2,TSTR,-0.5478283761743852,0.0,2,-0.5478283761743852,-0.5478283761743852
10. Metro interstate,TVAE,KNN,RMSE,TRTR,2212.205903481862,4.547473508864641e-13,2,2212.2059034818617,2212.2059034818626
10. Metro interstate,TVAE,KNN,RMSE,TSTR,2538.61209801734,0.0,2,2538.61209801734,2538.61209801734
10. Metro interstate,TVAE,Lasso,MAE,TRTR,1768.235888101171,0.0,2,1768.235888101171,1768.235888101171
10. Metro interstate,TVAE,Lasso,MAE,TSTR,2245.349408316751,4.547473508864641e-13,2,2245.3494083167507,2245.3494083167516
10. Metro interstate,TVAE,Lasso,MSE,TRTR,4071408.98231644,0.0,2,4071408.98231644,4071408.98231644
10. Metro interstate,TVAE,Lasso,MSE,TSTR,9617618.869148577,1.862645149230957e-09,2,9617618.869148575,9617618.869148578
10. Metro interstate,TVAE,Lasso,R2,TRTR,0.02214413724890374,0.0,2,0.02214413724890374,0.02214413724890374
10. Metro interstate,TVAE,Lasso,R2,TSTR,-1.309923920134327,0.0,2,-1.309923920134327,-1.309923920134327
10. Metro interstate,TVAE,Lasso,RMSE,TRTR,2017.773273268441,2.273736754432321e-13,2,2017.7732732684408,2017.7732732684412
10. Metro interstate,TVAE,Lasso,RMSE,TSTR,3101.228606399176,4.547473508864641e-13,2,3101.2286063991755,3101.2286063991764
