Dataset,Generator,Classifier,Metric,EvaluationType,Mean,Std,Count,CI_Low,CI_High
3. Adult,ForestDiffusion,AdaBoost,Accuracy,TRTR,0.837,0.02335713072180646,2,0.8202913152340833,0.8537086847659167
3. Adult,ForestDiffusion,AdaBoost,Accuracy,TSTR,0.728,0.03216278042154384,2,0.704992132909662,0.751007867090338
3. Adult,ForestDiffusion,AdaBoost,F1,TRTR,0.8271380947617498,0.02698482468705257,2,0.8078343140649821,0.8464418754585176
3. Adult,ForestDiffusion,AdaBoost,F1,TSTR,0.7495993986021727,0.02904182696431352,2,0.7288241271207326,0.7703746700836128
3. Adult,ForestDiffusion,AdaBoost,Precision,TRTR,0.8274717782384444,0.02800542328232125,2,0.8074379052883093,0.8475056511885796
3. Adult,ForestDiffusion,AdaBoost,Precision,TSTR,0.8274841147304658,0.02375472961573071,2,0.8104910048499671,0.8444772246109645
3. Adult,ForestDiffusion,AdaBoost,Recall,TRTR,0.837,0.02335713072180646,2,0.8202913152340833,0.8537086847659167
3. Adult,ForestDiffusion,AdaBoost,Recall,TSTR,0.728,0.03216278042154384,2,0.704992132909662,0.751007867090338
3. Adult,ForestDiffusion,Decision Tree,Accuracy,TRTR,0.784,0.02913569784454954,2,0.7631575773361119,0.8048424226638882
3. Adult,ForestDiffusion,Decision Tree,Accuracy,TSTR,0.6325,0.04104536785341586,2,0.6031379126472272,0.6618620873527727
3. Adult,ForestDiffusion,Decision Tree,F1,TRTR,0.785293092246484,0.02860525768452616,2,0.7648301236142822,0.8057560608786859
3. Adult,ForestDiffusion,Decision Tree,F1,TSTR,0.6618426726971874,0.03707232762900146,2,0.6353227271067189,0.688362618287656
3. Adult,ForestDiffusion,Decision Tree,Precision,TRTR,0.7880825733490411,0.02887004930408354,2,0.767430184203141,0.8087349624949411
3. Adult,ForestDiffusion,Decision Tree,Precision,TSTR,0.7511015945240864,0.02425709812870806,2,0.7337491118584782,0.7684540771896946
3. Adult,ForestDiffusion,Decision Tree,Recall,TRTR,0.784,0.02913569784454954,2,0.7631575773361119,0.8048424226638882
3. Adult,ForestDiffusion,Decision Tree,Recall,TSTR,0.6325000000000001,0.04104536785341584,2,0.6031379126472273,0.6618620873527729
3. Adult,ForestDiffusion,Extra Trees,Accuracy,TRTR,0.8240000000000001,0.02469817807045691,2,0.8063319877519689,0.8416680122480312
3. Adult,ForestDiffusion,Extra Trees,Accuracy,TSTR,0.7175,0.02359967043084385,2,0.7006178127782471,0.734382187221753
3. Adult,ForestDiffusion,Extra Trees,F1,TRTR,0.8177052906725901,0.02578592983226878,2,0.7992591476897459,0.8361514336554343
3. Adult,ForestDiffusion,Extra Trees,F1,TSTR,0.7398815798072279,0.02149208500894103,2,0.7245070683719934,0.7552560912424624
3. Adult,ForestDiffusion,Extra Trees,Precision,TRTR,0.8164120745306315,0.02647286138062653,2,0.7974745303207282,0.8353496187405347
3. Adult,ForestDiffusion,Extra Trees,Precision,TSTR,0.8160294753040294,0.02063605637657615,2,0.8012673298626809,0.8307916207453778
3. Adult,ForestDiffusion,Extra Trees,Recall,TRTR,0.8240000000000001,0.02469817807045691,2,0.8063319877519689,0.8416680122480312
3. Adult,ForestDiffusion,Extra Trees,Recall,TSTR,0.7175,0.02359967043084385,2,0.7006178127782471,0.734382187221753
3. Adult,ForestDiffusion,Gradient Boosting,Accuracy,TRTR,0.833,0.0240601099101581,2,0.8157884342169298,0.8502115657830701
3. Adult,ForestDiffusion,Gradient Boosting,Accuracy,TSTR,0.7785,0.03894797099265179,2,0.7506382999761729,0.806361700023827
3. Adult,ForestDiffusion,Gradient Boosting,F1,TRTR,0.8246020797017092,0.02529261929811836,2,0.8065088298162663,0.8426953295871521
3. Adult,ForestDiffusion,Gradient Boosting,F1,TSTR,0.7931164357496072,0.03472767570107376,2,0.7682737531079207,0.8179591183912938
3. Adult,ForestDiffusion,Gradient Boosting,Precision,TRTR,0.8239151747889606,0.02640491712024394,2,0.8050262349749443,0.8428041146029769
3. Adult,ForestDiffusion,Gradient Boosting,Precision,TSTR,0.8349204608807771,0.02494069345512922,2,0.8170789635775122,0.852761958184042
3. Adult,ForestDiffusion,Gradient Boosting,Recall,TRTR,0.833,0.0240601099101581,2,0.8157884342169298,0.8502115657830701
3. Adult,ForestDiffusion,Gradient Boosting,Recall,TSTR,0.7785,0.03894797099265179,2,0.7506382999761729,0.806361700023827
3. Adult,ForestDiffusion,KNN,Accuracy,TRTR,0.8069999999999998,0.02250925735484548,2,0.7908978473025423,0.8231021526974573
3. Adult,ForestDiffusion,KNN,Accuracy,TSTR,0.6819999999999999,0.0204396129556745,2,0.6673783817164295,0.6966216182835704
3. Adult,ForestDiffusion,KNN,F1,TRTR,0.8008786340418022,0.02509907434611157,2,0.7829238378743965,0.8188334302092078
3. Adult,ForestDiffusion,KNN,F1,TSTR,0.7079182364756985,0.01875433200562023,2,0.69450219555828,0.7213342773931171
3. Adult,ForestDiffusion,KNN,Precision,TRTR,0.7978462200616508,0.02661462081347623,2,0.7788072672624696,0.8168851728608321
3. Adult,ForestDiffusion,KNN,Precision,TSTR,0.8002301847805896,0.01929628218260107,2,0.7864264560613662,0.814033913499813
3. Adult,ForestDiffusion,KNN,Recall,TRTR,0.8069999999999998,0.02250925735484548,2,0.7908978473025423,0.8231021526974573
3. Adult,ForestDiffusion,KNN,Recall,TSTR,0.6819999999999999,0.0204396129556745,2,0.6673783817164295,0.6966216182835704
3. Adult,ForestDiffusion,Logistic Regression,Accuracy,TRTR,0.828,0.02175622516277427,2,0.8124365340815721,0.8435634659184278
3. Adult,ForestDiffusion,Logistic Regression,Accuracy,TSTR,0.7204999999999999,0.02521573582771946,2,0.7024617492360632,0.7385382507639366
3. Adult,ForestDiffusion,Logistic Regression,F1,TRTR,0.8104028939447145,0.02627109794847402,2,0.7916096825993776,0.8291961052900515
3. Adult,ForestDiffusion,Logistic Regression,F1,TSTR,0.7425816669128837,0.0226289966124321,2,0.7263938579105937,0.7587694759151737
3. Adult,ForestDiffusion,Logistic Regression,Precision,TRTR,0.8146192868859166,0.02793976606486409,2,0.7946323822797173,0.8346061914921158
3. Adult,ForestDiffusion,Logistic Regression,Precision,TSTR,0.8168901353561694,0.0142346735725995,2,0.8067072633115207,0.8270730074008181
3. Adult,ForestDiffusion,Logistic Regression,Recall,TRTR,0.828,0.02175622516277427,2,0.8124365340815721,0.8435634659184278
3. Adult,ForestDiffusion,Logistic Regression,Recall,TSTR,0.7204999999999999,0.02521573582771946,2,0.7024617492360632,0.7385382507639366
3. Adult,ForestDiffusion,MLP,Accuracy,TRTR,0.8074999999999999,0.02552232138518923,2,0.7892424311402508,0.8257575688597489
3. Adult,ForestDiffusion,MLP,Accuracy,TSTR,0.7040000000000001,0.03680277767294805,2,0.6776728788321031,0.730327121167897
3. Adult,ForestDiffusion,MLP,F1,TRTR,0.8069554910760722,0.02380568201797918,2,0.7899259320427484,0.823985050109396
3. Adult,ForestDiffusion,MLP,F1,TSTR,0.7272345527266039,0.03311353328519049,2,0.703546558009368,0.7509225474438397
3. Adult,ForestDiffusion,MLP,Precision,TRTR,0.808348378171001,0.02217982684553994,2,0.7924818858634185,0.8242148704785836
3. Adult,ForestDiffusion,MLP,Precision,TSTR,0.8053433697361732,0.01971851560894098,2,0.7912375934194783,0.819449146052868
3. Adult,ForestDiffusion,MLP,Recall,TRTR,0.8074999999999999,0.02552232138518923,2,0.7892424311402508,0.8257575688597489
3. Adult,ForestDiffusion,MLP,Recall,TSTR,0.7040000000000001,0.03680277767294805,2,0.6776728788321031,0.730327121167897
3. Adult,ForestDiffusion,Naive Bayes,Accuracy,TRTR,0.8090000000000002,0.02579836342785244,2,0.7905449625586889,0.8274550374413114
3. Adult,ForestDiffusion,Naive Bayes,Accuracy,TSTR,0.7725000000000002,0.02821051813301795,2,0.7523194110320365,0.7926805889679639
3. Adult,ForestDiffusion,Naive Bayes,F1,TRTR,0.7856952309335539,0.02992064254649245,2,0.7642912926563119,0.8070991692107958
3. Adult,ForestDiffusion,Naive Bayes,F1,TSTR,0.7665686732006363,0.02814661533497105,2,0.7464337975405674,0.7867035488607051
3. Adult,ForestDiffusion,Naive Bayes,Precision,TRTR,0.7897580695297388,0.03856477005414511,2,0.7621704949436537,0.8173456441158239
3. Adult,ForestDiffusion,Naive Bayes,Precision,TSTR,0.7632603404979916,0.02924767136212271,2,0.7423378168050198,0.7841828641909635
3. Adult,ForestDiffusion,Naive Bayes,Recall,TRTR,0.8090000000000002,0.02579836342785244,2,0.7905449625586889,0.8274550374413114
3. Adult,ForestDiffusion,Naive Bayes,Recall,TSTR,0.7725000000000002,0.02821051813301795,2,0.7523194110320365,0.7926805889679639
3. Adult,ForestDiffusion,Random Forest,Accuracy,TRTR,0.8385000000000001,0.02582526755804176,2,0.8200257165033583,0.856974283496642
3. Adult,ForestDiffusion,Random Forest,Accuracy,TSTR,0.7464999999999999,0.02068950351157698,2,0.7316996207815233,0.7613003792184766
3. Adult,ForestDiffusion,Random Forest,F1,TRTR,0.8305541949820711,0.02852270307867011,2,0.8101502823572895,0.8509581076068526
3. Adult,ForestDiffusion,Random Forest,F1,TSTR,0.7644637239952305,0.01887158862533338,2,0.7509638027451273,0.7779636452453338
3. Adult,ForestDiffusion,Random Forest,Precision,TRTR,0.829281699641512,0.02975094206425076,2,0.8079991577761912,0.8505642415068327
3. Adult,ForestDiffusion,Random Forest,Precision,TSTR,0.8155266283306348,0.02103133590380068,2,0.8004817169496905,0.8305715397115792
3. Adult,ForestDiffusion,Random Forest,Recall,TRTR,0.8385000000000001,0.02582526755804176,2,0.8200257165033583,0.856974283496642
3. Adult,ForestDiffusion,Random Forest,Recall,TSTR,0.7464999999999999,0.02068950351157698,2,0.7316996207815233,0.7613003792184766
3. Adult,ForestDiffusion,SVM-RBF,Accuracy,TRTR,0.8334999999999999,0.01826502425706331,2,0.8204339887596651,0.8465660112403347
3. Adult,ForestDiffusion,SVM-RBF,Accuracy,TSTR,0.7155,0.02278522913351252,2,0.6992004289848152,0.7317995710151849
3. Adult,ForestDiffusion,SVM-RBF,F1,TRTR,0.8099526079303931,0.02569511545306504,2,0.7915714296408753,0.8283337862199109
3. Adult,ForestDiffusion,SVM-RBF,F1,TSTR,0.7382835601759095,0.02057169283043969,2,0.7235674576417837,0.7529996627100353
3. Adult,ForestDiffusion,SVM-RBF,Precision,TRTR,0.8244128167802897,0.02264298462168463,2,0.8082150013589797,0.8406106322015996
3. Adult,ForestDiffusion,SVM-RBF,Precision,TSTR,0.8183299333627895,0.0154113579273181,2,0.8073053120388243,0.8293545546867547
3. Adult,ForestDiffusion,SVM-RBF,Recall,TRTR,0.8334999999999999,0.01826502425706331,2,0.8204339887596651,0.8465660112403347
3. Adult,ForestDiffusion,SVM-RBF,Recall,TSTR,0.7155,0.02278522913351252,2,0.6992004289848152,0.7317995710151849
3. Adult,GaussianCopula,AdaBoost,Accuracy,TRTR,0.837,0.02335713072180646,2,0.8202913152340833,0.8537086847659167
3. Adult,GaussianCopula,AdaBoost,Accuracy,TSTR,0.7715000000000001,0.00944281031614354,2,0.7647450204284089,0.7782549795715913
3. Adult,GaussianCopula,AdaBoost,F1,TRTR,0.8271380947617498,0.02698482468705257,2,0.8078343140649821,0.8464418754585176
3. Adult,GaussianCopula,AdaBoost,F1,TSTR,0.6757963959255276,0.002315837854289448,2,0.6741397453233124,0.6774530465277429
3. Adult,GaussianCopula,AdaBoost,Precision,TRTR,0.8274717782384444,0.02800542328232125,2,0.8074379052883093,0.8475056511885796
3. Adult,GaussianCopula,AdaBoost,Precision,TSTR,0.6030269577051925,0.007908338315814894,2,0.5973696732760821,0.6086842421343029
3. Adult,GaussianCopula,AdaBoost,Recall,TRTR,0.837,0.02335713072180646,2,0.8202913152340833,0.8537086847659167
3. Adult,GaussianCopula,AdaBoost,Recall,TSTR,0.7715000000000001,0.00944281031614354,2,0.7647450204284089,0.7782549795715913
3. Adult,GaussianCopula,Decision Tree,Accuracy,TRTR,0.784,0.02913569784454954,2,0.7631575773361119,0.8048424226638882
3. Adult,GaussianCopula,Decision Tree,Accuracy,TSTR,0.4085,0.07803311262961811,2,0.3526784739846367,0.46432152601536325
3. Adult,GaussianCopula,Decision Tree,F1,TRTR,0.785293092246484,0.02860525768452616,2,0.7648301236142822,0.8057560608786859
3. Adult,GaussianCopula,Decision Tree,F1,TSTR,0.4904641137533871,0.0678739430344425,2,0.4419100198670395,0.5390182076397347
3. Adult,GaussianCopula,Decision Tree,Precision,TRTR,0.7880825733490411,0.02887004930408354,2,0.767430184203141,0.8087349624949411
3. Adult,GaussianCopula,Decision Tree,Precision,TSTR,0.6397853086822934,0.0379549925896903,2,0.6126339426165223,0.6669366747480646
3. Adult,GaussianCopula,Decision Tree,Recall,TRTR,0.784,0.02913569784454954,2,0.7631575773361119,0.8048424226638882
3. Adult,GaussianCopula,Decision Tree,Recall,TSTR,0.4085,0.07803311262961811,2,0.3526784739846367,0.46432152601536325
3. Adult,GaussianCopula,Extra Trees,Accuracy,TRTR,0.8240000000000001,0.02469817807045691,2,0.8063319877519689,0.8416680122480312
3. Adult,GaussianCopula,Extra Trees,Accuracy,TSTR,0.7084999999999999,0.02427275564633454,2,0.691136316621027,0.7258636833789728
3. Adult,GaussianCopula,Extra Trees,F1,TRTR,0.8177052906725901,0.02578592983226878,2,0.7992591476897459,0.8361514336554343
3. Adult,GaussianCopula,Extra Trees,F1,TSTR,0.6494015932767833,0.01579331555033867,2,0.6381037359293955,0.660699450624171
3. Adult,GaussianCopula,Extra Trees,Precision,TRTR,0.8164120745306315,0.02647286138062653,2,0.7974745303207282,0.8353496187405347
3. Adult,GaussianCopula,Extra Trees,Precision,TSTR,0.6068357397989677,0.01759895731114488,2,0.5942462041482461,0.6194252754496892
3. Adult,GaussianCopula,Extra Trees,Recall,TRTR,0.8240000000000001,0.02469817807045691,2,0.8063319877519689,0.8416680122480312
3. Adult,GaussianCopula,Extra Trees,Recall,TSTR,0.7084999999999999,0.02427275564633454,2,0.691136316621027,0.7258636833789728
3. Adult,GaussianCopula,Gradient Boosting,Accuracy,TRTR,0.8324999999999999,0.02497220677295281,2,0.8146359594271994,0.8503640405728005
3. Adult,GaussianCopula,Gradient Boosting,Accuracy,TSTR,0.6525000000000001,0.1101072709275419,2,0.5737340033424538,0.7312659966575463
3. Adult,GaussianCopula,Gradient Boosting,F1,TRTR,0.8241877083342415,0.02593734444018238,2,0.8056332498659587,0.8427421668025242
3. Adult,GaussianCopula,Gradient Boosting,F1,TSTR,0.6186404945769445,0.0649822846446461,2,0.5721549684894969,0.6651260206643921
3. Adult,GaussianCopula,Gradient Boosting,Precision,TRTR,0.8235432786967685,0.02699678959462002,2,0.8042309388207429,0.842855618572794
3. Adult,GaussianCopula,Gradient Boosting,Precision,TSTR,0.598371641548541,0.02325099830563713,2,0.5817388793394802,0.6150044037576017
3. Adult,GaussianCopula,Gradient Boosting,Recall,TRTR,0.8324999999999999,0.02497220677295281,2,0.8146359594271994,0.8503640405728005
3. Adult,GaussianCopula,Gradient Boosting,Recall,TSTR,0.6525000000000001,0.1101072709275419,2,0.5737340033424538,0.7312659966575463
3. Adult,GaussianCopula,KNN,Accuracy,TRTR,0.8069999999999998,0.02250925735484548,2,0.7908978473025423,0.8231021526974573
3. Adult,GaussianCopula,KNN,Accuracy,TSTR,0.6079999999999999,0.03368151487751769,2,0.5839056957282186,0.6320943042717811
3. Adult,GaussianCopula,KNN,F1,TRTR,0.8008786340418022,0.02509907434611157,2,0.7829238378743965,0.8188334302092078
3. Adult,GaussianCopula,KNN,F1,TSTR,0.6148309831343735,0.02949258910103613,2,0.5937332558454708,0.6359287104232761
3. Adult,GaussianCopula,KNN,Precision,TRTR,0.7978462200616508,0.02661462081347623,2,0.7788072672624696,0.8168851728608321
3. Adult,GaussianCopula,KNN,Precision,TSTR,0.6226676892037621,0.02727190171815976,2,0.6031585459702413,0.642176832437283
3. Adult,GaussianCopula,KNN,Recall,TRTR,0.8069999999999998,0.02250925735484548,2,0.7908978473025423,0.8231021526974573
3. Adult,GaussianCopula,KNN,Recall,TSTR,0.6079999999999999,0.03368151487751765,2,0.5839056957282186,0.6320943042717811
3. Adult,GaussianCopula,Logistic Regression,Accuracy,TRTR,0.828,0.02175622516277427,2,0.8124365340815721,0.8435634659184278
3. Adult,GaussianCopula,Logistic Regression,Accuracy,TSTR,0.7745000000000001,0.001581138830084191,2,0.773368921418573,0.7756310785814271
3. Adult,GaussianCopula,Logistic Regression,F1,TRTR,0.8104028939447145,0.02627109794847402,2,0.7916096825993776,0.8291961052900515
3. Adult,GaussianCopula,Logistic Regression,F1,TSTR,0.6765138855733268,0.0007800637181922405,2,0.6759558616054071,0.6770719095412465
3. Adult,GaussianCopula,Logistic Regression,Precision,TRTR,0.8146192868859166,0.02793976606486409,2,0.7946323822797173,0.8346061914921158
3. Adult,GaussianCopula,Logistic Regression,Precision,TSTR,0.6005373743718593,0.0002770965663275487,2,0.6003391514295112,0.6007355973142073
3. Adult,GaussianCopula,Logistic Regression,Recall,TRTR,0.828,0.02175622516277427,2,0.8124365340815721,0.8435634659184278
3. Adult,GaussianCopula,Logistic Regression,Recall,TSTR,0.7745000000000001,0.001581138830084191,2,0.773368921418573,0.7756310785814271
3. Adult,GaussianCopula,MLP,Accuracy,TRTR,0.8074999999999999,0.02552232138518923,2,0.7892424311402508,0.8257575688597489
3. Adult,GaussianCopula,MLP,Accuracy,TSTR,0.5890000000000001,0.05179017495840521,2,0.5519515406811605,0.6260484593188397
3. Adult,GaussianCopula,MLP,F1,TRTR,0.8069554910760722,0.02380568201797918,2,0.7899259320427484,0.823985050109396
3. Adult,GaussianCopula,MLP,F1,TSTR,0.5979860104229818,0.03813680956562718,2,0.5707045803278482,0.6252674405181154
3. Adult,GaussianCopula,MLP,Precision,TRTR,0.808348378171001,0.02217982684553994,2,0.7924818858634185,0.8242148704785836
3. Adult,GaussianCopula,MLP,Precision,TSTR,0.6107703263832451,0.02860395898305344,2,0.5903082867861107,0.6312323659803796
3. Adult,GaussianCopula,MLP,Recall,TRTR,0.8074999999999999,0.02552232138518923,2,0.7892424311402508,0.8257575688597489
3. Adult,GaussianCopula,MLP,Recall,TSTR,0.5890000000000001,0.05179017495840522,2,0.5519515406811605,0.6260484593188397
3. Adult,GaussianCopula,Naive Bayes,Accuracy,TRTR,0.8090000000000002,0.02579836342785244,2,0.7905449625586889,0.8274550374413114
3. Adult,GaussianCopula,Naive Bayes,Accuracy,TSTR,0.639,0.02913569784454957,2,0.6181575773361119,0.6598424226638882
3. Adult,GaussianCopula,Naive Bayes,F1,TRTR,0.7856952309335539,0.02992064254649245,2,0.7642912926563119,0.8070991692107958
3. Adult,GaussianCopula,Naive Bayes,F1,TSTR,0.6096710498335544,0.01969023207310924,2,0.5955855063395425,0.6237565933275662
3. Adult,GaussianCopula,Naive Bayes,Precision,TRTR,0.7897580695297388,0.03856477005414511,2,0.7621704949436537,0.8173456441158239
3. Adult,GaussianCopula,Naive Bayes,Precision,TSTR,0.5844832393964479,0.01438178836090669,2,0.5741951277720105,0.5947713510208852
3. Adult,GaussianCopula,Naive Bayes,Recall,TRTR,0.8090000000000002,0.02579836342785244,2,0.7905449625586889,0.8274550374413114
3. Adult,GaussianCopula,Naive Bayes,Recall,TSTR,0.639,0.02913569784454957,2,0.6181575773361119,0.6598424226638882
3. Adult,GaussianCopula,Random Forest,Accuracy,TRTR,0.8385000000000001,0.02582526755804176,2,0.8200257165033583,0.856974283496642
3. Adult,GaussianCopula,Random Forest,Accuracy,TSTR,0.7205,0.02350531854708634,2,0.703685308049886,0.737314691950114
3. Adult,GaussianCopula,Random Forest,F1,TRTR,0.8305541949820711,0.02852270307867011,2,0.8101502823572895,0.8509581076068526
3. Adult,GaussianCopula,Random Forest,F1,TSTR,0.6537007090856258,0.01087062882900664,2,0.64592432968036,0.6614770884908917
3. Adult,GaussianCopula,Random Forest,Precision,TRTR,0.829281699641512,0.02975094206425076,2,0.8079991577761912,0.8505642415068327
3. Adult,GaussianCopula,Random Forest,Precision,TSTR,0.6036759308276415,0.01191228325791812,2,0.5951543967330005,0.6121974649222824
3. Adult,GaussianCopula,Random Forest,Recall,TRTR,0.8385000000000001,0.02582526755804176,2,0.8200257165033583,0.856974283496642
3. Adult,GaussianCopula,Random Forest,Recall,TSTR,0.7205,0.02350531854708634,2,0.703685308049886,0.737314691950114
3. Adult,GaussianCopula,SVM-RBF,Accuracy,TRTR,0.8334999999999999,0.01434689281110488,2,0.8232368511481015,0.8437631488518983
3. Adult,GaussianCopula,SVM-RBF,Accuracy,TSTR,0.768,0.006749485577105536,2,0.7631717088805489,0.7728282911194512
3. Adult,GaussianCopula,SVM-RBF,F1,TRTR,0.8149481177437427,0.01858408003146085,2,0.8016538677517971,0.8282423677356882
3. Adult,GaussianCopula,SVM-RBF,F1,TSTR,0.6732916407023293,0.003354883984813174,2,0.6708917012750035,0.675691580129655
3. Adult,GaussianCopula,SVM-RBF,Precision,TRTR,0.8237068747328286,0.01830566279058784,2,0.8106117924368877,0.8368019570287694
3. Adult,GaussianCopula,SVM-RBF,Precision,TSTR,0.5993884373560873,0.001198750051172788,2,0.598530903228427,0.6002459714837476
3. Adult,GaussianCopula,SVM-RBF,Recall,TRTR,0.8334999999999999,0.01434689281110488,2,0.8232368511481015,0.8437631488518983
3. Adult,GaussianCopula,SVM-RBF,Recall,TSTR,0.768,0.006749485577105536,2,0.7631717088805489,0.7728282911194512
3. Adult,TVAE,AdaBoost,Accuracy,TRTR,0.837,0.02335713072180646,2,0.8202913152340833,0.8537086847659167
3. Adult,TVAE,AdaBoost,Accuracy,TSTR,0.7114999999999999,0.0156436000403431,2,0.700309242676621,0.7226907573233788
3. Adult,TVAE,AdaBoost,F1,TRTR,0.8271380947617498,0.02698482468705257,2,0.8078343140649821,0.8464418754585176
3. Adult,TVAE,AdaBoost,F1,TSTR,0.6783926104982184,0.00845278779508926,2,0.6723458503741474,0.6844393706222894
3. Adult,TVAE,AdaBoost,Precision,TRTR,0.8274717782384444,0.02800542328232125,2,0.8074379052883093,0.8475056511885796
