dataset,dataset_id,problem_type,generator,seed,batch,batch_label,metric_category,metric_name,metric_value,split_seed,n_synthetic_samples,n_train,n_test,training_time_seconds,generation_time_seconds,evaluation_time_seconds,total_time_seconds,task
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Fidelity,KS_Complement,0.7703403908794788,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Fidelity,Wasserstein_Distance,7.355525006514659,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Fidelity,MMD,0.1095784602748934,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Utility,R2_TRTR,0.9781020698741223,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Utility,R2_TSTR,0.2587282454437737,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Utility,R2_Gap,0.7193738244303486,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Utility,RMSE_TRTR,1.414706716782129,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Utility,RMSE_TSTR,8.788911482472582,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Utility,RMSE_Increase,7.374204765690453,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Utility,MAE_TRTR,0.9036835261538059,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Utility,MAE_TSTR,7.709012600883911,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Utility,MAE_Increase,6.805329074730105,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Privacy,Mahalanobis_Distance,890.2737785722067,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Privacy,Mean_Distance,890.2737785722067,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Privacy,Median_Distance,797.6026442301486,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Privacy,NNDR,0.9736062080271165,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Privacy,MIA_AUC,0.8244444444444443,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Compute,training_time_seconds,22.57614567293786,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Compute,generation_time_seconds,0.0,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Compute,evaluation_time_seconds,9.268429465824738,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,CopulaGAN,123,1st_batch,1st batch,Compute,total_time_seconds,31.88013934181072,42,1000,614,154,22.57614567293786,0,9.268429465824738,31.88013934181072,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Fidelity,Quality_Score,0.8774633918772676,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Fidelity,KS_Complement,0.857956351791531,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Fidelity,Wasserstein_Distance,3.107530061889251,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Fidelity,MMD,0.02224677573563144,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Utility,R2_TRTR,0.9781020698741223,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Utility,R2_TSTR,0.8777597754222339,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Utility,R2_Gap,0.1003422944518884,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Utility,RMSE_TRTR,1.414706716782129,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Utility,RMSE_TSTR,3.567834616984179,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Utility,RMSE_Increase,2.15312790020205,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Utility,MAE_TRTR,0.9036835261538059,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Utility,MAE_TSTR,2.655636279689453,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Utility,MAE_Increase,1.751952753535647,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Privacy,Mahalanobis_Distance,343.0334539306749,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Privacy,Mean_Distance,343.0334539306749,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Privacy,Median_Distance,271.0732473190566,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Privacy,NNDR,0.830280440080311,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Privacy,MIA_AUC,0.6133333333333334,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Compute,training_time_seconds,23.49623298901133,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Compute,generation_time_seconds,0.0,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Compute,evaluation_time_seconds,15.33712669694796,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,TVAE,123,1st_batch,1st batch,Compute,total_time_seconds,38.89311142382212,42,1000,614,154,23.49623298901133,0,15.33712669694796,38.89311142382212,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Fidelity,Quality_Score,0.8001880437833089,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Fidelity,KS_Complement,0.7611771986970685,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Fidelity,Wasserstein_Distance,6.538456381107492,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Fidelity,MMD,0.05848175743670014,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Utility,R2_TRTR,0.9781020698741223,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Utility,R2_TSTR,0.89090136573945,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Utility,R2_Gap,0.08720070413467229,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Utility,RMSE_TRTR,1.414706716782129,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Utility,RMSE_TSTR,3.371957726067914,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Utility,RMSE_Increase,1.957251009285786,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Utility,MAE_TRTR,0.9036835261538059,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Utility,MAE_TSTR,2.913878983413816,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Utility,MAE_Increase,2.01019545726001,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Privacy,Mahalanobis_Distance,415.3891970836409,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Privacy,Mean_Distance,415.3891970836409,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Privacy,Median_Distance,339.0231341867594,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Privacy,NNDR,0.939812263271673,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Privacy,MIA_AUC,0.8809876543209877,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Compute,training_time_seconds,0.9805847168900073,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Compute,generation_time_seconds,0.0,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Compute,evaluation_time_seconds,16.3394005750306,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,GaussianCopula,123,1st_batch,1st batch,Compute,total_time_seconds,17.38108884706162,42,1000,614,154,0.9805847168900073,0,16.3394005750306,17.38108884706162,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Fidelity,Quality_Score,0.6422648026456887,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Fidelity,KS_Complement,0.6913107491856677,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Fidelity,Wasserstein_Distance,9.972815079223938,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Fidelity,MMD,0.1851671842507182,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Utility,R2_TRTR,0.9781020698741223,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Utility,R2_TSTR,0.4141185427705427,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Utility,R2_Gap,0.5639835271035796,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Utility,RMSE_TRTR,1.414706716782129,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Utility,RMSE_TSTR,7.577228484766751,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Utility,RMSE_Increase,6.162521767984622,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Utility,MAE_TRTR,0.9036835261538059,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Utility,MAE_TSTR,6.799477222110783,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Utility,MAE_Increase,5.895793695956977,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Privacy,Mahalanobis_Distance,636.6305106047184,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Privacy,Mean_Distance,636.6305106047184,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Privacy,Median_Distance,537.4706773376091,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Privacy,NNDR,0.9243740206678669,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Privacy,MIA_AUC,0.9058024691358024,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Compute,training_time_seconds,149.9853558838367,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Compute,generation_time_seconds,0.0,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Compute,evaluation_time_seconds,18.83041413500905,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,CTABGAN,123,1st_batch,1st batch,Compute,total_time_seconds,168.8756265759002,42,1000,614,154,149.9853558838367,0,18.83041413500905,168.8756265759002,regression
Energy,energy_efficiency,regression,WGAN_GP,123,1st_batch,1st batch,Fidelity,Quality_Score,0.7863608117646004,42,1000,614,154,54.70338466111571,0,42.59278960688971,97.3659613688942,regression
Energy,energy_efficiency,regression,WGAN_GP,123,1st_batch,1st batch,Fidelity,KS_Complement,0.8168074918566776,42,1000,614,154,54.70338466111571,0,42.59278960688971,97.3659613688942,regression
